Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
ROU1,Liga 1,2018/2019,2018-12-08,18:00,CFR Cluj,Gaz Metan Medias,2,2,D,1.57,3.84,6.99,1.58,3.88,7.0,1.55,3.71,6.25
ROU1,Liga 1,2018/2019,2018-12-09,12:00,Poli Iasi,Calarasi,1,0,H,2.19,2.93,4.27,2.19,3.1,4.34,2.07,2.93,3.98
ROU1,Liga 1,2018/2019,2018-12-09,15:00,Astra,Concordia,3,1,H,1.79,3.54,5.11,1.83,3.54,5.5,1.74,3.39,4.88
ROU1,Liga 1,2018/2019,2018-12-10,15:30,Sepsi Sf. Gheorghe,FC Botosani,0,1,A,2.21,3.05,3.98,2.21,3.13,3.99,2.11,3.0,3.68
ROU1,Liga 1,2018/2019,2018-12-10,18:00,FC Steaua Bucuresti,Viitorul Constanta,2,0,H,2.22,3.37,3.52,2.31,3.37,3.6,2.17,3.23,3.3
ROU1,Liga 1,2018/2019,2018-12-10,18:00,U Craiova,FC Voluntari,3,1,H,1.28,5.39,12.85,1.32,5.5,13.01,1.26,5.15,11.1
ROU1,Liga 1,2018/2019,2018-12-14,18:00,Concordia,Poli Iasi,3,6,A,3.15,3.07,2.58,3.17,3.07,2.72,2.99,2.92,2.49
ROU1,Liga 1,2018/2019,2018-12-15,12:00,FC Voluntari,Astra,1,1,D,4.4,3.5,1.92,4.4,3.5,1.98,4.04,3.33,1.89
ROU1,Liga 1,2018/2019,2018-12-15,15:00,Gaz Metan Medias,FC Hermannstadt,0,2,A,1.93,3.23,4.86,1.93,3.4,5.25,1.86,3.15,4.52
ROU1,Liga 1,2018/2019,2018-12-15,18:00,Din. Bucuresti,U Craiova,3,0,H,3.25,3.28,2.39,3.35,3.28,2.43,3.09,3.13,2.3
ROU1,Liga 1,2018/2019,2018-12-16,12:00,Calarasi,Sepsi Sf. Gheorghe,0,3,A,3.16,2.92,2.69,3.16,2.92,2.75,2.94,2.83,2.61
ROU1,Liga 1,2018/2019,2018-12-16,18:00,FC Botosani,FC Steaua Bucuresti,1,3,A,5.32,3.86,1.69,5.75,3.86,1.81,5.02,3.64,1.66
ROU1,Liga 1,2018/2019,2018-12-17,18:00,Viitorul Constanta,CFR Cluj,0,1,A,3.38,3.14,2.4,3.41,3.14,2.65,3.15,3.01,2.34
ROU1,Liga 1,2018/2019,2018-12-19,18:00,U Craiova,Gaz Metan Medias,2,0,H,1.79,3.36,5.64,1.81,3.5,6.0,1.73,3.25,5.26
ROU1,Liga 1,2018/2019,2018-12-20,15:30,FC Botosani,Calarasi,1,0,H,1.92,3.3,4.76,1.92,3.52,4.82,1.85,3.25,4.39
ROU1,Liga 1,2018/2019,2018-12-20,18:00,Astra,Din. Bucuresti,4,1,H,2.36,3.33,3.26,2.7,3.33,3.26,2.38,3.13,2.98
ROU1,Liga 1,2018/2019,2018-12-21,15:30,Poli Iasi,FC Voluntari,2,2,D,1.58,4.21,5.9,1.6,4.21,6.19,1.55,3.92,5.64
ROU1,Liga 1,2018/2019,2018-12-21,18:00,Sepsi Sf. Gheorghe,Concordia,3,0,H,1.61,4.01,6.02,1.64,4.01,6.5,1.59,3.69,5.7
ROU1,Liga 1,2018/2019,2018-12-22,11:00,FC Hermannstadt,Viitorul Constanta,1,0,H,4.26,3.37,1.99,4.26,3.4,2.04,3.97,3.21,1.96
ROU1,Liga 1,2018/2019,2018-12-22,18:00,FC Steaua Bucuresti,CFR Cluj,0,2,A,2.58,2.88,3.38,2.58,3.0,3.4,2.46,2.84,3.16
ROU1,Liga 1,2018/2019,2019-02-01,15:00,Concordia,FC Botosani,0,1,A,3.38,3.24,2.34,3.51,3.25,2.34,3.27,3.12,2.2
ROU1,Liga 1,2018/2019,2019-02-01,18:00,Gaz Metan Medias,Astra,1,1,D,2.65,2.94,3.14,2.71,2.95,3.14,2.52,2.88,2.95
ROU1,Liga 1,2018/2019,2019-02-02,12:00,Calarasi,FC Steaua Bucuresti,1,1,D,6.01,3.89,1.63,6.5,3.89,1.64,5.65,3.66,1.58
ROU1,Liga 1,2018/2019,2019-02-02,18:00,CFR Cluj,FC Hermannstadt,1,1,D,1.48,3.91,9.21,1.51,4.05,9.21,1.46,3.77,7.76
ROU1,Liga 1,2018/2019,2019-02-03,15:00,FC Voluntari,Sepsi Sf. Gheorghe,4,2,H,3.77,3.37,2.12,3.9,3.37,2.12,3.66,3.16,2.05
ROU1,Liga 1,2018/2019,2019-02-03,18:00,Viitorul Constanta,U Craiova,0,0,D,2.5,3.01,3.34,2.5,3.2,3.35,2.4,2.96,3.07
ROU1,Liga 1,2018/2019,2019-02-04,18:00,Din. Bucuresti,Poli Iasi,3,0,H,2.11,3.21,4.04,2.12,3.35,4.09,2.04,3.13,3.7
ROU1,Liga 1,2018/2019,2019-02-08,18:00,Astra,Viitorul Constanta,3,0,H,2.91,3.14,2.72,2.91,3.15,2.74,2.77,3.02,2.57
